name,n,base_mean,base_std,base_ci_lower,base_ci_upper,quantized_mean,quantized_std,quantized_ci_lower,quantized_ci_upper,degradation,effect_size_cohens_d,p_value_ttest,significant_ttest,p_value_wilcoxon,significant_wilcoxon,model,p_value_bonferroni,significant_bonferroni,p_value_fdr,significant_fdr
DT→S-INH_paths,2000,0.1436852365732193,1.53803288936615,0.07283736150711775,0.21178553327918054,0.14434190094470978,1.5371266603469849,0.07571557220071555,0.213283559307456,-0.004570159129798412,-0.06854464113712311,0.0022084240969868067,True,0.00966459737451041,True,gpt2_fp16_gpu,0.0993790843644063,False,0.004517231107473014,True
IND→BNM_paths,2000,0.027935976162552834,1.5256645679473877,-0.044453063979744904,0.09428064078092573,0.028606630861759186,1.524730920791626,-0.039179022423923016,0.09145355746150016,-0.02400684729218483,-0.06988755613565445,0.001805507528749177,True,0.007972136960452922,True,gpt2_fp16_gpu,0.08124783879371297,False,0.004173139597629916,True
IND→NM_paths,2000,0.03579649329185486,1.5280734300613403,-0.029762340523302476,0.10619098767638205,0.036465808749198914,1.5271296501159668,-0.03098508566617965,0.09892427679151296,-0.018697794526815414,-0.06970951706171036,0.0018547287100577404,True,0.008126867782478136,True,gpt2_fp16_gpu,0.08346279195259831,False,0.004173139597629916,True
PT→IND_paths,2000,0.03391057625412941,1.5123648643493652,-0.02868123808875679,0.09977100789546967,0.0345853790640831,1.5114136934280396,-0.03480239296332,0.1007367832586169,-0.019899480044841766,-0.07026015222072601,0.0017063648539287297,True,0.007337069621693304,True,gpt2_fp16_gpu,0.07678641842679283,False,0.004173139597629916,True
S-INH→NM_paths,2000,0.5805248022079468,1.4713971614837646,0.5161444917321205,0.6447961494326592,0.5815114378929138,1.4701125621795654,0.5158186867833138,0.6466225728392601,-0.001699558226391673,-0.10175518691539764,5.700211814042081e-06,True,4.5954562986636796e-05,True,gpt2_fp16_gpu,0.00025650953163189365,True,2.8501059070210407e-05,True
S-INH→NNM_paths,2000,0.29030993580818176,1.4799799919128418,0.22837096452713018,0.3614216335117817,0.29105931520462036,1.478837251663208,0.22219040468335155,0.35484859123826024,-0.0025813081301748753,-0.07734139263629913,0.0005557034309800753,True,0.0027080688876893484,True,gpt2_fp16_gpu,0.025006654394103385,True,0.0017861895995788133,True
previous_token_heads,3000,0.049785930663347244,1.547141432762146,-0.006144085165578871,0.10712263137102127,0.049785066395998,1.5471431016921997,-0.00702125817770138,0.10454176645725965,1.7359670891892165e-05,0.015564613044261932,0.3940785605538737,False,0.33387214738399773,False,gpt2_fp32_baseline,1.0,False,0.5066724349978375,False
duplicate_token_heads,2000,0.1821799874305725,1.5922857522964478,0.1072138274088502,0.24711763113737106,0.182180255651474,1.5922871828079224,0.11434082165360453,0.24767515882849692,-1.472285248382832e-06,-0.004526136908680201,0.8396524488264321,False,0.7088284887376611,False,gpt2_fp32_baseline,1.0,False,0.8996276237426057,False
induction_heads,5000,0.2216649353504181,1.5404791831970215,0.1789730366319418,0.2645683728158474,0.22166550159454346,1.5404794216156006,0.1788168951869011,0.26422319784760473,-2.5545048174535623e-06,-0.010575050488114357,0.4546797949547675,False,0.9821740463022354,False,gpt2_fp32_baseline,1.0,False,0.5529889398098524,False
s_inhibition_heads,4000,0.7260558009147644,1.5191328525543213,0.6807169958949089,0.7755757614970207,0.7260575890541077,1.5191330909729004,0.684736180305481,0.7739445343613625,-2.4628125174785964e-06,-0.03280338644981384,0.03810518710027818,True,0.032072272005625964,True,gpt2_fp32_baseline,1.0,False,0.06858933678050072,False
name_mover_heads,5000,0.12770695984363556,1.529133677482605,0.08429799135774374,0.1708232283592224,0.12770703434944153,1.5291348695755005,0.08568130228668454,0.1698201674968004,-5.834122589476465e-07,-0.0011924316640943289,0.9328139594292015,False,0.8080161821218896,False,gpt2_fp32_baseline,1.0,False,0.9328139594292015,False
negative_name_mover_heads,2000,-0.8918771743774414,1.9112881422042847,-0.9703944280743599,-0.8097783654928208,-0.8918773531913757,1.9112881422042847,-0.9774727821350098,-0.8045969754457474,-2.0049165527780133e-07,0.00305886915884912,0.8912322328757187,False,0.9800571791356841,False,gpt2_fp32_baseline,1.0,False,0.9326848948699381,False
backup_name_mover_heads,5000,0.05972721427679062,1.5037482976913452,0.015215923916548491,0.10282601211220024,0.0597265250980854,1.503749966621399,0.02271044040098787,0.10081550255417822,1.1538772014318965e-05,0.012080367654561996,0.39307633079234006,False,0.280028839123458,False,gpt2_fp32_baseline,1.0,False,0.5066724349978375,False
all_heads,26000,0.1415262222290039,1.6082639694213867,0.12200761493295431,0.16165129244327545,0.14152640104293823,1.6082649230957031,0.12211450338363648,0.16056267805397512,-1.2634685617740615e-06,-0.003296548267826438,0.5950476483524854,False,0.978750737364863,False,gpt2_fp32_baseline,1.0,False,0.6865934404067139,False
all_paths,12000,0.18536047637462616,1.5225963592529297,0.15951326042413713,0.210635606944561,0.18535974621772766,1.522597074508667,0.1583151824772358,0.21282468140125274,3.939118414564291e-06,0.013668956235051155,0.1343423774735656,False,0.12933411246210236,False,gpt2_fp32_baseline,1.0,False,0.20846230987277417,False
DT→S-INH_paths,2000,0.1436852365732193,1.53803288936615,0.0758011892437935,0.21296707689762115,0.14368483424186707,1.5380336046218872,0.07934125270694495,0.2085166461765766,2.800088395815692e-06,0.00757926981896162,0.7347428656332595,False,0.6506264391559515,False,gpt2_fp32_baseline,1.0,False,0.8064250964267483,False
IND→BNM_paths,2000,0.027935976162552834,1.5256645679473877,-0.038481038901954846,0.09270335659384726,0.027935225516557693,1.5256661176681519,-0.04124388564378021,0.09474989790469407,2.6870226065511815e-05,0.013641986064612865,0.5419737648222949,False,0.5600214916487474,False,gpt2_fp32_baseline,1.0,False,0.6418110372895597,False
IND→NM_paths,2000,0.03579649329185486,1.5280734300613403,-0.02859030477702611,0.10119122862815855,0.03579532727599144,1.528073787689209,-0.02986101163551211,0.10442165117710828,3.2573465432506055e-05,0.0212126262485981,0.3430301761599842,False,0.35350301495971137,False,gpt2_fp32_baseline,1.0,False,0.4823861852249778,False
PT→IND_paths,2000,0.03391057625412941,1.5123648643493652,-0.02990146777592598,0.09588694423437116,0.03390909731388092,1.5123653411865234,-0.029188509844243527,0.10417816899716852,4.361294850241393e-05,0.02678981050848961,0.23114577399755448,False,0.1566226727153651,False,gpt2_fp32_baseline,1.0,False,0.3355341880609662,False
S-INH→NM_paths,2000,0.5805248022079468,1.4713971614837646,0.5114231958985329,0.6447501003742218,0.5805258750915527,1.4713963270187378,0.515801852941513,0.6417658522725105,-1.8481271126802312e-06,-0.019533783197402954,0.38257236377858095,False,0.21787649529337583,False,gpt2_fp32_baseline,1.0,False,0.5066724349978375,False
S-INH→NNM_paths,2000,0.29030993580818176,1.4799799919128418,0.22525436691939832,0.35339210778474806,0.2903080880641937,1.4799810647964478,0.2284953232854605,0.35917513743042945,6.364728506014217e-06,0.03282666951417923,0.14234678226440442,False,0.11108377345648102,False,gpt2_fp32_baseline,1.0,False,0.21352017339660664,False
