model,base_mean_logit_diff,base_std_logit_diff,base_median_logit_diff,base_accuracy,base_gt_prob_mass,base_gt_prob_mass_std,pruned_mean_logit_diff,pruned_std_logit_diff,pruned_median_logit_diff,pruned_accuracy,pruned_gt_prob_mass,pruned_gt_prob_mass_std,degradation_logit_diff,degradation_accuracy
random_neurons_sparsity50,2.8546268939971924,1.9418857097625732,2.8673553466796875,0.9399999976158142,0.8549486398696899,0.20509637892246246,-0.4160139858722687,0.3487929105758667,-0.5101394653320312,0.0,0.035056814551353455,0.03507569059729576,1.1457332258541657,1.0
magnitude_neurons_sparsity50,2.8546268939971924,1.9418857097625732,2.8673553466796875,0.9399999976158142,0.8549486398696899,0.20509637892246246,-0.3689226806163788,0.7301806211471558,-0.4645233154296875,0.0,0.0007351739332079887,0.0013678515097126365,1.1292367424240843,1.0
magnitude_attention_heads_sparsity50,2.8546268939971924,1.9418857097625732,2.8673553466796875,0.9399999976158142,0.8549486398696899,0.20509637892246246,0.9213903546333313,0.9585330486297607,0.99951171875,0.5350000262260437,0.6053422689437866,0.25503242015838623,0.6772291480295156,0.43085103448616957
random_attention_heads_sparsity50,2.8546268939971924,1.9418857097625732,2.8673553466796875,0.9399999976158142,0.8549486398696899,0.20509637892246246,0.21404755115509033,0.8174523115158081,0.14727783203125,0.009999999776482582,0.15441906452178955,0.0991431400179863,0.9250173283222417,0.9893617023384614
